time,x,y,z
18:10:24:657,0.01,0.02,0.02
18:10:24:668,0.01,0.02,0.01
18:10:24:676,0.00,0.02,0.01
18:10:24:686,-0.01,0.01,0.00
18:10:24:697,0.01,-0.00,-0.01
18:10:24:752,-0.00,-0.00,0.00
18:10:24:756,-0.00,-0.01,0.00
18:10:24:758,-0.00,-0.01,0.00
18:10:24:760,-0.01,-0.00,0.00
18:10:24:761,0.00,-0.00,0.00
18:10:24:764,0.01,-0.00,0.01
18:10:24:767,0.02,-0.00,0.02
18:10:24:774,0.02,-0.01,0.03
18:10:24:834,0.02,-0.01,0.02
18:10:24:837,0.01,-0.01,0.01
18:10:24:839,0.00,-0.01,0.00
18:10:24:840,-0.01,-0.02,0.00
18:10:24:843,-0.01,-0.02,0.00
18:10:24:845,0.01,-0.01,0.00
18:10:24:854,0.02,-0.01,0.00
18:10:24:861,0.02,-0.01,0.00
18:10:24:871,0.04,-0.01,0.01
18:10:24:885,0.03,-0.02,0.01
18:10:24:890,0.03,-0.02,0.00
18:10:24:953,0.01,-0.02,-0.01
18:10:24:958,-0.00,-0.02,-0.01
18:10:24:960,-0.01,-0.01,-0.01
18:10:24:963,-0.01,-0.01,-0.01
18:10:24:973,-0.01,-0.00,0.01
18:10:24:978,-0.00,-0.00,0.02
18:10:24:989,0.01,0.01,0.03
18:10:25:52,0.02,0.01,0.02
18:10:25:56,0.02,0.01,-0.01
18:10:25:58,0.02,0.01,-0.02
18:10:25:61,0.02,-0.00,-0.03
18:10:25:63,0.02,-0.00,-0.01
18:10:25:67,0.02,-0.01,0.01
18:10:25:70,0.01,0.00,-0.00
18:10:25:72,-0.00,-0.01,-0.00
18:10:25:81,-0.01,0.00,-0.01
18:10:25:85,-0.01,0.00,-0.02
18:10:25:95,-0.00,-0.01,-0.00
18:10:25:105,0.00,0.00,0.01
18:10:25:165,0.00,-0.01,0.02
18:10:25:168,0.00,-0.01,0.02
18:10:25:170,0.00,0.00,0.01
18:10:25:172,-0.01,0.00,-0.01
18:10:25:174,0.00,0.00,-0.02
18:10:25:176,-0.01,0.00,-0.02
18:10:25:186,0.00,0.00,-0.00
18:10:25:192,0.00,0.00,0.01
18:10:25:203,0.01,0.01,0.02
18:10:25:211,0.01,0.00,0.02
18:10:25:273,0.01,0.00,0.01
18:10:25:276,0.01,0.00,-0.00
18:10:25:277,0.01,-0.01,-0.02
18:10:25:278,0.01,0.00,-0.02
18:10:25:342,0.00,0.00,-0.02
18:10:25:344,-0.01,0.01,-0.02
18:10:25:345,-0.02,0.01,-0.01
18:10:25:347,-0.03,0.00,-0.01
18:10:25:348,-0.03,0.00,-0.01
18:10:25:350,-0.02,0.00,0.00
18:10:25:351,-0.01,0.00,0.00
18:10:25:352,0.00,0.01,0.01
18:10:25:353,0.01,0.02,0.02
18:10:25:355,0.01,0.01,0.02
18:10:25:365,0.01,0.02,0.02
18:10:25:367,0.01,0.01,0.01
18:10:25:376,0.01,0.00,0.00
18:10:25:417,0.00,0.01,0.00
18:10:25:419,-0.01,0.00,0.01
18:10:25:421,-0.01,0.01,0.01
18:10:25:422,-0.01,0.01,0.02
18:10:25:425,0.00,0.00,0.01
18:10:25:436,0.01,0.00,0.01
18:10:25:445,0.01,0.00,0.01
18:10:25:484,0.01,0.00,0.00
18:10:25:486,0.00,0.00,0.00
18:10:25:487,0.00,0.00,-0.01
18:10:25:489,0.01,0.00,-0.01
18:10:25:503,0.01,-0.00,0.00
18:10:25:513,0.01,0.01,0.00
18:10:25:550,0.00,0.01,0.00
18:10:25:552,0.01,0.01,0.00
18:10:25:554,0.02,0.01,-0.01
18:10:25:555,0.02,-0.00,-0.01
18:10:25:561,0.01,-0.00,-0.00
18:10:25:571,0.00,0.01,0.01
18:10:25:581,0.00,0.01,0.01
18:10:25:645,0.01,-0.00,0.01
18:10:25:648,0.02,-0.01,0.00
18:10:25:651,0.01,-0.00,0.01
18:10:25:653,0.01,0.01,0.01
18:10:25:655,-0.00,0.01,-0.00
18:10:25:656,-0.01,0.02,-0.00
18:10:25:662,-0.00,0.02,-0.01
18:10:25:669,-0.00,0.01,-0.01
18:10:25:678,0.01,0.01,-0.00
18:10:25:688,0.01,0.01,0.01
18:10:25:733,0.01,0.01,0.02
18:10:25:735,0.01,0.01,0.01
18:10:25:737,0.01,0.01,0.01
18:10:25:739,0.01,-0.00,0.01
18:10:25:746,-0.00,-0.00,-0.00
18:10:25:756,-0.00,-0.01,-0.00
18:10:25:770,-0.00,-0.01,-0.01
18:10:25:776,-0.00,0.00,-0.01
18:10:25:786,0.01,0.00,-0.00
18:10:25:795,0.01,-0.01,-0.00
18:10:25:805,0.01,-0.01,0.01
18:10:25:815,0.00,-0.02,0.01
18:10:25:880,0.00,-0.02,-0.00
18:10:25:886,0.00,-0.02,-0.00
18:10:25:889,0.00,-0.02,-0.01
18:10:25:891,-0.01,-0.01,-0.01
18:10:25:893,-0.01,0.00,-0.00
18:10:25:896,-0.01,0.00,-0.00
18:10:25:904,0.00,-0.01,-0.00
18:10:25:913,0.00,-0.01,-0.01
18:10:25:963,-0.01,-0.01,-0.00
18:10:25:966,-0.01,-0.02,-0.00
18:10:25:968,-0.01,-0.01,0.01
18:10:25:980,0.00,0.00,-0.00
18:10:26:18,0.00,0.01,-0.00
18:10:26:20,-0.01,0.00,-0.01
18:10:26:21,-0.02,0.01,-0.00
18:10:26:23,-0.02,0.01,0.01
18:10:26:28,-0.02,0.01,0.02
18:10:26:38,-0.01,0.02,0.03
18:10:26:48,0.00,0.01,0.02
18:10:26:58,0.00,0.02,0.01
18:10:26:69,0.00,0.01,-0.00
18:10:26:77,-0.01,-0.00,-0.01
18:10:26:87,-0.01,-0.00,-0.01
18:10:26:96,-0.01,-0.01,-0.00
18:10:26:139,-0.02,-0.01,0.01
18:10:26:145,-0.01,-0.01,0.01
18:10:26:147,-0.02,-0.01,0.01
18:10:26:149,-0.02,-0.00,-0.00
18:10:26:151,0.00,0.01,-0.01
18:10:26:160,0.00,0.02,-0.01
18:10:26:165,0.01,0.03,-0.01
18:10:26:175,0.01,0.02,-0.02
18:10:26:186,-0.01,0.01,-0.02
18:10:26:194,-0.00,-0.00,-0.02
18:10:26:204,-0.01,-0.01,-0.02
18:10:26:213,-0.02,-0.01,-0.01
18:10:26:258,-0.01,-0.01,-0.01
18:10:26:260,-0.01,-0.00,0.00
18:10:26:262,-0.00,-0.00,0.01
18:10:26:264,0.01,0.01,0.01
18:10:26:267,0.02,0.02,0.02
18:10:26:274,0.02,0.02,0.01
18:10:26:281,0.02,0.02,0.00
18:10:26:291,0.01,0.02,0.00
18:10:26:340,0.01,0.01,-0.01
18:10:26:417,-0.00,0.02,0.00
18:10:26:419,-0.01,0.01,0.01
18:10:26:420,-0.01,0.02,0.01
18:10:26:421,-0.01,0.02,0.01
18:10:26:423,0.01,0.01,0.00
18:10:26:424,0.02,0.02,-0.01
18:10:26:426,0.02,0.01,0.00
18:10:26:428,0.02,0.01,0.00
18:10:26:430,0.01,0.01,0.00
18:10:26:432,0.01,0.00,0.00
18:10:26:433,0.01,0.00,-0.01
18:10:26:435,0.01,-0.01,0.00
18:10:26:440,0.01,-0.02,0.01
18:10:26:486,0.01,-0.01,0.01
18:10:26:488,-0.00,0.00,0.00
18:10:26:490,-0.00,0.00,-0.01
18:10:26:491,-0.00,0.01,-0.01
18:10:26:495,-0.01,0.00,-0.01
18:10:26:505,-0.00,-0.01,-0.01
18:10:26:515,-0.01,0.00,0.00
18:10:26:553,-0.02,-0.01,0.01
18:10:26:555,-0.01,-0.01,0.02
18:10:26:557,-0.01,0.00,0.02
18:10:26:558,-0.00,-0.01,0.02
18:10:26:563,0.01,-0.01,0.01
18:10:26:573,0.01,0.00,0.00
18:10:26:588,0.01,-0.01,0.00
18:10:26:593,0.01,-0.01,-0.01
18:10:26:604,0.01,0.00,0.00
18:10:26:612,0.01,-0.01,0.00
18:10:26:622,0.01,0.00,-0.00
18:10:26:632,0.01,0.01,0.00
18:10:26:682,0.01,0.00,-0.01
18:10:26:685,-0.00,0.00,-0.01
18:10:26:688,-0.00,-0.01,-0.01
18:10:26:690,-0.00,-0.02,-0.01
18:10:26:693,0.01,-0.02,-0.01
18:10:26:700,0.01,-0.01,-0.01
18:10:26:710,0.01,-0.01,-0.01
18:10:26:768,0.00,-0.01,-0.01
18:10:26:771,0.00,0.00,-0.01
18:10:26:773,0.00,-0.01,-0.01
18:10:26:775,-0.01,-0.01,-0.01
18:10:26:778,-0.00,0.00,-0.01
18:10:26:780,-0.00,-0.01,-0.01
18:10:26:782,-0.01,0.00,-0.01
18:10:26:790,-0.00,0.00,-0.01
18:10:26:797,-0.00,-0.01,-0.01
18:10:26:807,-0.00,0.00,-0.01
18:10:26:818,0.01,0.00,-0.00
18:10:26:872,0.01,0.01,-0.00
18:10:26:876,0.01,0.02,0.01
18:10:26:878,0.01,0.01,0.01
18:10:26:880,0.01,0.01,-0.00
18:10:26:882,0.01,0.01,0.00
18:10:26:885,0.01,-0.00,0.00
18:10:26:895,0.01,-0.00,0.00
18:10:26:951,0.01,0.01,0.00
18:10:26:955,0.01,0.01,-0.01
18:10:26:957,-0.00,0.01,-0.01
18:10:26:959,-0.00,-0.00,-0.01
18:10:26:960,-0.00,0.01,0.00
18:10:26:962,0.01,0.01,0.01
18:10:26:972,0.01,0.01,0.00
18:10:26:992,-0.00,-0.00,-0.01
18:10:27:4,-0.00,-0.00,-0.02
18:10:27:11,-0.01,-0.01,-0.00
18:10:27:21,-0.01,-0.00,-0.00
18:10:27:30,-0.00,-0.00,-0.00
18:10:27:69,-0.00,-0.00,-0.01
18:10:27:71,0.00,-0.00,-0.02
18:10:27:72,0.00,-0.00,-0.01
18:10:27:75,0.00,-0.00,-0.00
18:10:27:90,0.00,0.00,0.01
18:10:27:99,0.00,-0.01,0.01
18:10:27:109,-0.01,-0.01,0.00
18:10:27:169,-0.01,0.00,0.02
18:10:27:171,-0.01,-0.01,0.02
18:10:27:174,-0.01,0.00,0.02
18:10:27:178,-0.01,0.00,0.03
18:10:27:180,-0.01,-0.01,0.03
18:10:27:182,-0.01,-0.01,0.04
18:10:27:186,0.00,-0.02,0.02
18:10:27:190,0.01,-0.02,0.02
18:10:27:199,0.02,-0.01,0.01
18:10:27:206,0.02,0.00,-0.00
18:10:27:216,0.02,0.01,-0.00
18:10:27:226,0.01,0.02,0.01
18:10:27:289,0.00,0.01,0.01
18:10:27:292,0.00,0.01,0.00
18:10:27:296,0.00,0.00,0.00
18:10:27:299,0.00,-0.01,-0.01
18:10:27:302,0.00,0.00,-0.01
18:10:27:306,0.00,-0.00,-0.01
18:10:27:308,0.00,0.01,-0.01
18:10:27:317,0.00,0.01,-0.01
18:10:27:323,0.01,0.01,-0.01
18:10:27:333,0.01,0.01,0.00
18:10:27:342,0.01,0.01,-0.01
18:10:27:389,0.02,0.01,-0.01
18:10:27:455,0.01,0.01,-0.01
18:10:27:457,0.01,0.01,-0.01
18:10:27:459,0.01,0.01,0.01
18:10:27:460,0.00,-0.00,0.02
18:10:27:461,0.00,0.00,0.02
18:10:27:463,0.00,-0.01,0.01
18:10:27:464,0.00,-0.01,0.00
18:10:27:465,0.00,0.00,0.00
18:10:27:467,0.00,0.00,0.01
18:10:27:469,0.00,0.00,0.02
18:10:27:470,0.00,-0.01,0.00
18:10:27:480,0.00,-0.02,0.00
18:10:27:521,0.01,-0.02,-0.01
18:10:27:523,0.01,-0.02,-0.02
18:10:27:525,0.01,-0.02,-0.01
18:10:27:527,0.01,-0.02,-0.02
18:10:27:528,-0.00,-0.01,-0.02
18:10:27:547,-0.00,-0.01,-0.03
18:10:27:587,-0.00,0.00,-0.02
18:10:27:589,-0.01,-0.01,-0.03
18:10:27:590,-0.01,-0.01,-0.02
18:10:27:606,0.01,0.00,0.00
18:10:27:614,0.02,0.00,0.00
18:10:27:624,0.02,0.01,0.01
18:10:27:644,0.01,0.00,0.00
18:10:27:692,0.01,0.00,0.00
18:10:27:695,-0.00,0.00,-0.01
18:10:27:697,-0.01,-0.01,-0.01
18:10:27:698,-0.02,-0.01,-0.01
18:10:27:700,-0.01,-0.01,-0.01
18:10:27:703,-0.01,-0.00,-0.01
18:10:27:712,0.00,0.01,-0.01
18:10:27:723,0.01,0.01,-0.01
18:10:27:741,0.01,-0.00,-0.01
18:10:27:751,0.01,-0.01,0.00
18:10:27:824,0.01,-0.01,0.01
18:10:27:828,0.01,-0.00,0.02
18:10:27:830,-0.00,-0.00,0.01
18:10:27:832,-0.00,-0.00,-0.00
18:10:27:834,0.00,0.01,-0.00
18:10:27:842,0.00,0.02,-0.00
18:10:27:848,0.00,0.02,-0.00
18:10:27:858,0.00,0.03,-0.00
18:10:27:873,-0.00,0.03,-0.00
18:10:27:881,-0.00,0.02,0.01
18:10:27:890,-0.01,0.01,0.01
18:10:27:938,-0.01,-0.00,0.01
18:10:27:941,-0.01,-0.01,0.01
18:10:27:943,-0.01,-0.01,-0.00
18:10:27:944,-0.01,-0.01,-0.00
18:10:27:946,-0.01,-0.00,-0.01
18:10:27:947,-0.01,-0.00,-0.01
18:10:27:964,-0.01,0.01,-0.00
18:10:28:3,0.00,0.01,0.02
18:10:28:5,0.01,0.01,0.02
18:10:28:7,0.01,0.02,0.02
18:10:28:13,0.00,0.01,0.01
18:10:28:23,-0.01,0.01,0.01
18:10:28:32,-0.00,-0.00,-0.00
18:10:28:42,-0.00,-0.01,-0.01
18:10:28:52,-0.00,-0.01,-0.00
18:10:28:88,-0.00,-0.01,-0.00
18:10:28:91,-0.00,-0.01,0.01
18:10:28:92,0.00,-0.00,-0.00
18:10:28:101,0.00,-0.01,0.01
18:10:28:110,0.00,-0.01,-0.00
18:10:28:124,0.00,0.00,-0.00
18:10:28:130,-0.01,-0.01,-0.00
18:10:28:140,-0.01,0.00,-0.01
18:10:28:149,-0.01,0.01,-0.00
18:10:28:159,-0.01,0.00,-0.01
18:10:28:169,-0.00,0.01,-0.00
18:10:28:221,-0.00,0.01,-0.01
18:10:28:224,-0.00,0.00,-0.02
18:10:28:227,-0.01,0.00,-0.01
18:10:28:229,-0.01,-0.00,-0.01
18:10:28:231,-0.01,-0.00,-0.02
18:10:28:232,-0.00,0.01,0.01
18:10:28:241,0.01,0.01,0.00
18:10:28:247,0.01,0.02,0.01
18:10:28:258,0.01,0.02,0.00
18:10:28:266,0.01,0.01,-0.01
18:10:28:322,0.01,-0.00,-0.01
18:10:28:326,0.01,-0.01,-0.01
18:10:28:328,0.01,-0.01,-0.01
18:10:28:330,-0.00,-0.01,-0.01
18:10:28:335,-0.00,-0.00,-0.00
18:10:28:338,-0.00,-0.00,-0.00
18:10:28:341,-0.00,0.01,0.01
18:10:28:349,-0.00,0.01,0.01
18:10:28:358,-0.00,0.01,-0.00
18:10:28:373,-0.00,0.01,-0.00
18:10:28:382,-0.00,0.00,-0.00
18:10:28:383,-0.00,0.00,0.01
18:10:28:422,-0.00,0.00,0.01
18:10:28:425,-0.00,-0.00,0.01
18:10:28:426,-0.00,0.00,-0.01
18:10:28:451,-0.00,0.00,-0.01
18:10:28:489,-0.00,-0.01,-0.00
18:10:28:491,-0.00,-0.02,-0.00
18:10:28:557,-0.01,-0.01,-0.01
18:10:28:559,-0.01,-0.01,-0.01
18:10:28:560,-0.01,-0.01,-0.00
18:10:28:562,-0.00,-0.01,-0.00
18:10:28:563,-0.00,0.00,-0.00
18:10:28:564,-0.00,0.01,-0.01
18:10:28:566,-0.00,0.00,0.00
18:10:28:571,-0.00,0.01,-0.00
18:10:28:577,-0.00,0.00,0.00
18:10:28:591,-0.00,-0.01,0.00
18:10:28:597,-0.00,0.00,0.00
18:10:28:639,-0.00,0.00,0.01
18:10:28:641,0.01,0.00,0.01
18:10:28:642,0.01,0.00,0.01
18:10:28:644,0.01,0.00,0.02
18:10:28:645,-0.00,-0.01,0.01
18:10:28:658,-0.02,-0.01,0.01
18:10:28:665,-0.02,-0.01,0.01
18:10:28:676,-0.03,-0.02,0.00
18:10:28:684,-0.02,-0.02,0.00
18:10:28:724,-0.01,-0.02,-0.01
18:10:28:726,-0.01,-0.02,0.00
18:10:28:728,0.00,-0.01,0.00
18:10:28:729,0.01,0.00,0.00
18:10:28:733,0.01,0.01,0.01
18:10:28:743,0.01,0.01,0.00
18:10:28:752,0.01,0.00,0.00
18:10:28:762,0.01,-0.01,0.00
18:10:28:825,0.01,-0.02,-0.01
18:10:28:828,0.01,-0.02,-0.02
18:10:28:830,0.01,-0.02,-0.02
18:10:28:833,0.00,-0.01,-0.02
18:10:28:835,0.00,-0.01,0.00
18:10:28:837,0.00,-0.00,0.02
18:10:28:840,0.00,-0.00,0.03
18:10:28:850,0.00,0.01,0.02
18:10:28:860,0.00,0.02,0.01
18:10:28:869,0.00,0.02,-0.00
18:10:28:926,0.00,0.02,-0.01
18:10:28:929,0.00,0.01,-0.01
18:10:28:931,0.00,0.01,-0.01
18:10:28:933,0.01,0.01,-0.01
18:10:28:935,0.01,0.01,-0.02
18:10:28:940,0.01,0.01,-0.02
18:10:28:949,0.01,-0.00,-0.03
18:10:28:960,-0.01,-0.00,-0.03
18:10:28:967,-0.01,-0.00,-0.02
18:10:28:977,-0.01,0.01,-0.02
18:10:28:986,-0.01,0.01,-0.01
18:10:29:43,0.00,0.02,-0.00
18:10:29:47,0.00,0.02,-0.01
18:10:29:49,0.00,0.01,-0.01
18:10:29:51,0.01,0.01,-0.01
18:10:29:61,0.01,-0.00,-0.00
18:10:29:66,0.01,-0.00,0.01
18:10:29:68,0.01,0.01,0.01
18:10:29:70,0.00,0.01,0.01
18:10:29:83,0.00,0.00,0.01
18:10:29:129,0.00,-0.01,0.01
18:10:29:131,0.00,-0.01,0.01
18:10:29:132,-0.00,-0.01,0.00
18:10:29:134,-0.00,-0.01,0.00
18:10:29:151,-0.01,0.00,0.00
18:10:29:161,-0.01,0.00,0.00
18:10:29:171,-0.02,0.00,0.00
18:10:29:209,-0.02,-0.01,0.00
18:10:29:212,-0.01,-0.01,0.00
18:10:29:213,-0.01,0.00,0.00
18:10:29:214,-0.00,0.01,0.00
18:10:29:229,-0.00,0.01,0.00
18:10:29:243,-0.00,0.01,0.00
18:10:29:249,0.01,0.00,0.00
18:10:29:264,0.01,0.00,0.00
18:10:29:268,0.02,-0.01,0.00
18:10:29:278,0.01,-0.02,0.00
18:10:29:289,-0.00,-0.02,0.00
18:10:29:325,-0.00,-0.01,0.00
18:10:29:327,-0.01,-0.01,0.00
18:10:29:329,-0.00,-0.01,0.00
18:10:29:330,-0.00,0.00,0.00
18:10:29:346,-0.00,0.00,0.00
18:10:29:359,0.00,0.00,-0.01
18:10:29:365,-0.01,0.00,-0.02
18:10:29:375,-0.01,-0.01,-0.02
18:10:29:385,-0.01,-0.01,-0.02
18:10:29:437,-0.01,-0.01,-0.01
18:10:29:440,0.00,-0.02,0.00
18:10:29:441,0.01,-0.01,0.01
18:10:29:444,0.02,-0.01,0.02
18:10:29:446,0.02,0.00,0.02
18:10:29:454,0.00,-0.01,0.01
18:10:29:463,0.00,0.00,0.00
18:10:29:509,0.00,0.00,0.00
18:10:29:511,0.00,-0.01,-0.00
18:10:29:512,0.01,0.00,0.00
18:10:29:514,0.00,-0.01,0.00
18:10:29:522,-0.01,-0.01,0.01
18:10:29:531,-0.01,-0.01,0.01
18:10:29:544,-0.01,-0.01,0.02
18:10:29:550,-0.01,-0.01,0.02
18:10:29:617,0.01,-0.01,0.00
18:10:29:619,0.02,-0.01,-0.01
18:10:29:620,0.01,0.00,-0.01
18:10:29:622,-0.00,0.00,-0.00
18:10:29:623,-0.00,0.00,-0.01
18:10:29:624,-0.01,0.00,-0.00
18:10:29:630,-0.00,0.01,-0.00
18:10:29:639,-0.00,0.02,-0.01
18:10:29:648,-0.00,0.01,-0.00
18:10:29:691,-0.01,0.02,-0.01
18:10:29:693,-0.01,0.02,0.01
18:10:29:695,-0.00,0.02,0.01
18:10:29:697,0.01,0.01,0.01
18:10:29:710,0.01,0.01,0.01
18:10:29:716,0.01,0.01,-0.00
18:10:29:757,-0.01,0.01,-0.00
18:10:29:760,-0.01,0.02,-0.00
18:10:29:761,-0.01,0.01,-0.00
18:10:29:762,-0.01,-0.00,-0.00
18:10:29:764,-0.00,-0.00,-0.00
18:10:29:777,0.01,-0.00,-0.00
18:10:29:784,0.01,-0.00,-0.00
18:10:29:794,0.02,-0.00,0.01
18:10:29:803,0.02,-0.00,0.02
18:10:29:849,0.02,-0.00,0.02
18:10:29:853,0.03,0.01,0.02
18:10:29:855,0.02,0.00,0.01
18:10:29:858,0.02,0.01,-0.00
18:10:29:860,-0.00,0.00,-0.00
18:10:29:863,-0.01,0.00,-0.00
18:10:29:872,-0.01,0.01,-0.01
18:10:29:881,-0.01,0.00,-0.01
18:10:29:893,-0.00,0.01,-0.01
18:10:29:901,0.01,0.01,-0.01
18:10:29:911,0.01,0.00,-0.00
18:10:29:920,0.01,0.01,0.01
18:10:29:984,0.01,0.00,0.01
18:10:29:989,-0.00,0.00,0.01
18:10:29:992,0.01,0.01,0.01
18:10:29:995,0.01,0.01,-0.00
18:10:29:999,-0.00,0.01,-0.00
18:10:30:1,-0.00,0.01,-0.00
18:10:30:4,-0.01,0.01,-0.00
18:10:30:6,-0.01,0.00,-0.00
18:10:30:9,-0.00,0.01,-0.01
18:10:30:73,-0.01,0.00,-0.01
18:10:30:76,-0.01,0.01,-0.01
18:10:30:78,-0.01,0.01,-0.01
18:10:30:80,-0.00,0.01,-0.00
18:10:30:85,-0.01,0.01,0.01
18:10:30:96,-0.02,0.01,0.01
18:10:30:105,-0.02,0.01,-0.00
18:10:30:115,-0.01,0.01,-0.00
18:10:30:173,0.01,-0.00,-0.00
18:10:30:177,0.02,-0.00,0.01
18:10:30:179,0.02,-0.00,0.01
18:10:30:181,0.02,-0.00,0.01
18:10:30:183,0.01,-0.00,0.01
18:10:30:186,0.01,-0.01,-0.00
18:10:30:187,0.01,-0.00,-0.00
18:10:30:257,0.01,-0.00,-0.00
18:10:30:260,0.01,-0.01,-0.00
18:10:30:262,-0.01,-0.02,-0.00
18:10:30:265,-0.01,-0.02,-0.01
18:10:30:267,-0.02,-0.02,-0.02
18:10:30:270,-0.01,-0.02,-0.02
18:10:30:280,-0.01,-0.02,-0.01
18:10:30:290,-0.00,-0.02,-0.01
18:10:30:345,0.01,-0.02,-0.00
18:10:30:348,0.01,-0.02,0.00
18:10:30:351,-0.00,-0.01,0.01
18:10:30:352,-0.01,-0.00,0.00
18:10:30:354,-0.00,-0.01,0.00
18:10:30:363,0.01,-0.01,-0.01
18:10:30:368,0.01,-0.01,0.00
18:10:30:379,0.01,-0.00,0.01
18:10:30:387,0.00,0.01,0.01
18:10:30:397,0.00,0.02,0.01
18:10:30:406,0.00,0.02,0.01
18:10:30:459,0.00,0.02,0.00
18:10:30:461,0.01,0.01,0.00
18:10:30:464,0.02,0.01,0.00
18:10:30:467,0.03,0.00,0.00
18:10:30:468,0.04,-0.01,0.01
18:10:30:470,0.03,0.00,0.00
18:10:30:480,0.02,0.00,-0.01
18:10:30:484,0.01,0.00,-0.01
18:10:30:497,0.00,0.01,-0.02
18:10:30:504,0.00,0.01,-0.01
18:10:30:562,0.00,0.01,0.00
18:10:30:565,0.00,0.02,0.00
18:10:30:566,0.00,0.01,0.00
18:10:30:568,0.01,0.02,0.01
18:10:30:569,0.02,0.01,0.01
18:10:30:572,0.03,0.02,0.01
18:10:30:582,0.02,0.01,0.00
18:10:30:626,0.01,0.01,0.01
18:10:30:628,0.01,0.01,0.02
18:10:30:630,-0.01,0.00,0.02
18:10:30:632,-0.01,0.01,0.01
18:10:30:699,-0.00,0.00,-0.01
18:10:30:700,0.01,0.00,-0.01
18:10:30:702,0.00,0.00,-0.01
18:10:30:703,0.00,0.00,0.00
18:10:30:704,-0.00,0.00,0.01
18:10:30:706,-0.01,0.00,0.00
18:10:30:711,-0.01,-0.01,-0.01
18:10:30:718,-0.01,0.00,-0.02
18:10:30:729,0.00,0.00,-0.01
18:10:30:737,0.00,0.01,-0.01
18:10:30:776,0.00,0.01,-0.00
18:10:30:778,-0.01,0.01,-0.00
18:10:30:779,0.00,-0.00,-0.00
18:10:30:786,0.01,-0.00,-0.00
18:10:30:796,0.02,-0.01,-0.00
18:10:30:847,0.01,-0.01,-0.00
18:10:30:850,0.00,-0.01,-0.00
18:10:30:851,-0.01,-0.01,-0.00
18:10:30:853,0.00,-0.01,-0.00
18:10:30:855,0.00,-0.01,-0.00
18:10:30:864,0.01,-0.01,-0.00
18:10:30:875,0.00,-0.00,-0.00
18:10:30:884,-0.01,-0.00,-0.00
18:10:30:943,-0.01,0.01,-0.00
18:10:30:948,-0.02,0.02,0.01
18:10:30:951,0.00,0.01,-0.00
18:10:30:954,0.00,0.01,-0.01
18:10:30:956,0.00,0.01,-0.02
18:10:30:964,0.01,-0.00,-0.03
18:10:30:967,0.00,-0.00,-0.02
18:10:30:970,0.01,-0.01,-0.01
18:10:30:973,0.01,-0.02,-0.00
18:10:30:981,0.01,-0.02,-0.00
18:10:30:991,-0.00,-0.01,-0.00
18:10:31:1,-0.01,-0.01,-0.01
18:10:31:61,-0.00,-0.01,-0.02
18:10:31:65,-0.01,-0.00,-0.02
18:10:31:67,0.00,-0.01,-0.03
18:10:31:70,0.00,-0.00,-0.01
18:10:31:71,-0.01,-0.00,0.00
18:10:31:73,-0.01,-0.00,0.00
18:10:31:76,0.00,-0.00,0.01
18:10:31:79,0.01,-0.00,0.00
18:10:31:88,0.01,0.01,0.00
18:10:31:127,0.02,-0.00,0.00
18:10:31:129,0.01,0.00,-0.01
18:10:31:131,0.00,-0.01,-0.02
18:10:31:132,-0.01,-0.01,-0.02
18:10:31:136,-0.02,-0.01,-0.01
18:10:31:146,-0.02,0.00,0.00
18:10:31:155,-0.03,0.01,0.01
18:10:31:165,-0.02,0.00,0.00
18:10:31:178,-0.02,0.00,-0.02
18:10:31:196,-0.01,0.00,-0.01
18:10:31:204,-0.01,0.01,0.00
18:10:31:214,-0.01,0.01,0.03
18:10:31:224,-0.01,0.00,0.02
18:10:31:268,-0.00,-0.01,0.03
18:10:31:272,0.01,-0.02,0.02
18:10:31:275,0.02,-0.01,0.01
18:10:31:277,0.02,0.00,0.01
18:10:31:279,0.01,0.01,0.01
18:10:31:287,0.00,0.01,0.01
18:10:31:298,-0.01,0.01,0.01
18:10:31:302,-0.01,0.00,0.01
18:10:31:361,-0.01,-0.01,0.01
18:10:31:364,0.00,-0.01,0.01
18:10:31:367,0.01,-0.02,0.01
18:10:31:369,0.02,-0.01,0.01
18:10:31:371,0.02,0.00,0.01
18:10:31:373,0.01,0.00,0.02
18:10:31:375,0.00,0.01,0.02
18:10:31:384,-0.01,0.00,0.02
18:10:31:399,-0.01,0.00,-0.00
18:10:31:409,-0.01,-0.01,-0.00
18:10:31:461,0.00,-0.01,-0.00
18:10:31:465,0.00,-0.02,-0.00
18:10:31:469,0.01,-0.02,0.00
18:10:31:471,0.01,-0.02,0.01
18:10:31:473,0.01,-0.01,0.01
18:10:31:477,0.01,0.00,0.02
18:10:31:480,0.01,0.00,0.02
18:10:31:489,0.01,0.01,0.01
18:10:31:500,0.00,0.01,0.01
18:10:31:506,0.00,0.00,0.00
18:10:31:557,-0.01,0.01,0.00
18:10:31:559,-0.02,0.01,-0.01
18:10:31:561,-0.02,0.01,-0.01
18:10:31:563,-0.02,0.00,-0.02
18:10:31:565,-0.01,0.00,-0.01
18:10:31:574,-0.01,0.00,-0.02
18:10:31:583,-0.01,0.01,-0.02
18:10:31:629,0.00,0.02,-0.01
18:10:31:631,0.01,0.02,-0.01
18:10:31:633,0.02,0.01,-0.00
18:10:31:635,0.01,0.00,-0.00
18:10:31:637,0.00,0.00,-0.00
